GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
52732,287023342,23681310,110.82,9.143,41.891044,-90.253005
52737,607264,0,0.234,0,41.259277,-91.374611
52738,318125582,5065683,122.829,1.956,41.273663,-91.378479
52739,84960782,4250249,32.804,1.641,41.373418,-91.36748
52742,303606175,536599,117.223,0.207,41.838263,-90.5197
52745,73899254,475142,28.533,0.183,41.718602,-90.766483
52746,68563291,251258,26.472,0.097,41.716455,-90.670392
52747,56082806,11347,21.654,0.004,41.611037,-90.905677
52748,106896299,108607,41.273,0.042,41.665776,-90.554924
52749,5218216,0,2.015,0,41.34563,-91.130747
52750,77963307,472441,30.102,0.182,41.937024,-90.397049
52751,128873424,212180,49.758,0.082,41.836435,-90.679785
52752,984243,0,0.38,0,41.274726,-91.191222
52753,64509273,4013246,24.907,1.55,41.628548,-90.385928
52754,184743963,1261750,71.33,0.487,41.349702,-91.227417
52755,156465318,1464935,60.412,0.566,41.478372,-91.438039
52756,110782724,329875,42.773,0.127,41.729401,-90.539115
52757,3069922,0,1.185,0,41.803854,-90.379055
52758,1605586,135341,0.62,0.052,41.745914,-90.4396
52760,56932243,1968098,21.982,0.76,41.548655,-91.086807
52761,458486857,24486754,177.023,9.454,41.439931,-91.064259
52765,78185468,0,30.188,0,41.725473,-90.871502
52766,117320655,2080903,45.298,0.803,41.467543,-91.295421
52767,1727290,1628662,0.667,0.629,41.565852,-90.423456
52768,83497562,5943927,32.239,2.295,41.70068,-90.386997
52769,106716538,9774,41.203,0.004,41.605804,-90.847235
52772,339596325,2731776,131.119,1.055,41.755167,-91.143672
52773,145770770,67039,56.282,0.026,41.62154,-90.75276
52774,728977,0,0.281,0,41.906849,-90.595121
52776,219106224,572682,84.597,0.221,41.575263,-91.268626
52777,139947159,0,54.034,0,41.854006,-90.856109
52778,215809818,162560,83.325,0.063,41.609579,-90.990208
52801,939341,420563,0.363,0.162,41.521038,-90.574849
52802,24767335,4527074,9.563,1.748,41.494514,-90.637187
52803,13273305,794735,5.125,0.307,41.538947,-90.555977
52804,87501891,1324195,33.785,0.511,41.532458,-90.681249
52806,79448288,0,30.675,0,41.589689,-90.625902
52807,76446962,0,29.516,0,41.610682,-90.516851
53001,76362321,713787,29.484,0.276,43.607877,-88.055245
53002,82291079,152572,31.773,0.059,43.463948,-88.352067
53003,1213076,0,0.468,0,43.206569,-88.509682
53004,91485794,2291430,35.323,0.885,43.497835,-87.875646
53005,38029091,467749,14.683,0.181,43.062401,-88.098804
53006,106388369,532316,41.077,0.206,43.620098,-88.533555
53007,2011958,27737,0.777,0.011,43.108448,-88.072232
53010,266585155,6570133,102.929,2.537,43.612528,-88.272017
53011,102656550,1350333,39.636,0.521,43.659584,-88.091389
53012,90849846,552760,35.077,0.213,43.314732,-88.034639
53013,74680604,1838258,28.834,0.71,43.565318,-87.846917
53014,331171026,2806546,127.866,1.084,44.026076,-88.176312
53015,102880781,7266144,39.722,2.805,43.907689,-87.785999
53016,1230531,527,0.475,0,43.31024,-88.71013
53017,45291095,645623,17.487,0.249,43.201014,-88.251366
53018,29831789,2565883,11.518,0.991,43.048165,-88.390515
53019,102831839,458257,39.704,0.177,43.697925,-88.321723
53020,159244340,4187185,61.485,1.617,43.861777,-88.011415
53021,85739499,1101061,33.104,0.425,43.494647,-88.009318
53022,72238215,62898,27.891,0.024,43.232179,-88.1158
53023,104497187,1084587,40.347,0.419,43.780438,-88.10667
53024,70757220,4480797,27.32,1.73,43.33353,-87.928563
53027,239107199,2980405,92.32,1.151,43.317984,-88.372522
53029,96266627,7259482,37.169,2.803,43.146603,-88.340998
53031,23759,0,0.009,0,43.639144,-87.915628
53032,83465762,6347052,32.226,2.451,43.449585,-88.624792
53033,38020339,1010074,14.68,0.39,43.234938,-88.253996
53034,21610084,6807185,8.344,2.628,43.330168,-88.618784
53035,91745160,1193251,35.423,0.461,43.390641,-88.546919
53036,69382612,1369177,26.789,0.529,43.179661,-88.575045
53037,59509120,212872,22.977,0.082,43.312433,-88.163146
53038,78223980,1138690,30.202,0.44,43.084329,-88.787652
53039,183463870,1665186,70.836,0.643,43.369846,-88.713347
53040,168807743,489777,65.177,0.189,43.526965,-88.191027
53042,159725892,2773894,61.671,1.071,43.956873,-87.972329
53044,10182704,162726,3.932,0.063,43.742514,-87.782195
53045,37245708,515640,14.381,0.199,43.058889,-88.15252
53046,6270375,52330,2.421,0.02,43.157247,-88.157895
53047,422653,0,0.163,0,43.257123,-88.63012
53048,68676704,116627,26.516,0.045,43.57379,-88.457156
53049,102831656,290986,39.704,0.112,43.886116,-88.288605
53050,177537903,6245894,68.548,2.412,43.510549,-88.547354
53051,85357567,1020610,32.957,0.394,43.159363,-88.121527
53057,85364088,1180177,32.959,0.456,43.794652,-88.23679
53058,14967981,4717389,5.779,1.821,43.112262,-88.411475
53059,81690270,1510849,31.541,0.583,43.288567,-88.525136
53061,118471511,235039,45.742,0.091,43.945427,-88.120654
53063,101349699,3221109,39.131,1.244,43.957651,-87.790583
53065,115878276,837881,44.741,0.324,43.679772,-88.571625
53066,273694626,24013929,105.674,9.272,43.112853,-88.490036
53069,1004732,692756,0.388,0.267,43.11089,-88.435005
53070,73783071,7157075,28.488,2.763,43.62043,-87.807118
53072,75496418,10859159,29.149,4.193,43.081609,-88.270816
53073,210992300,2293583,81.465,0.886,43.750854,-87.988185
53074,78062596,5408407,30.14,2.088,43.41985,-87.884515
53075,93906632,1580565,36.258,0.61,43.564515,-87.990969
53076,57460378,0,22.186,0,43.268398,-88.207066
53078,87327289,627854,33.717,0.242,43.317703,-88.466213
53079,88079335,1297018,34.008,0.501,43.813683,-88.180169
53080,74325267,1517959,28.697,0.586,43.405793,-87.98633
53081,65853650,11716921,25.426,4.524,43.710329,-87.733076
53083,84014240,9264820,32.438,3.577,43.815995,-87.764488
53085,184218483,1593693,71.127,0.615,43.732821,-87.855577
53086,55629535,563519,21.479,0.218,43.317652,-88.271254
53088,3406454,6824,1.315,0.003,44.070499,-88.300913
53089,70538437,724584,27.235,0.28,43.144615,-88.233772
53090,145208180,1502700,56.065,0.58,43.462856,-88.188952
53091,66744555,1168546,25.77,0.451,43.499624,-88.434562
53092,52820389,4326175,20.394,1.67,43.214964,-87.951218
53093,51978786,551529,20.069,0.213,43.652874,-87.94795
53094,232280019,4239848,89.684,1.637,43.14332,-88.723069
53095,186125004,5692545,71.863,2.198,43.38963,-88.158004
53097,69821427,2143965,26.958,0.828,43.242049,-88.009823
53098,267580610,2554572,103.313,0.986,43.253742,-88.710584
53103,33362027,1414542,12.881,0.546,42.881555,-88.212849
53104,82528399,1209579,31.864,0.467,42.547457,-88.03928
53105,407924329,6406582,157.5,2.474,42.663216,-88.280346
53108,51176926,219873,19.76,0.085,42.815,-87.943306
53110,12349510,1855713,4.768,0.716,42.950505,-87.860883
53114,89869767,430918,34.699,0.166,42.59699,-88.751804
53115,184314320,9357128,71.164,3.613,42.656603,-88.668293
53118,97065351,2953260,37.477,1.14,42.962493,-88.49154
53119,100078743,2287924,38.641,0.883,42.892996,-88.485529
53120,149622718,5393947,57.77,2.083,42.80275,-88.417464
53121,298441691,5690770,115.229,2.197,42.719719,-88.534143
53122,8472104,47574,3.271,0.018,43.04752,-88.087029
53125,14135178,4860890,5.458,1.877,42.550039,-88.554372
53126,135305174,501862,52.242,0.194,42.794482,-87.997744
53128,65818727,3339518,25.413,1.289,42.528695,-88.334958
53129,13331601,22101,5.147,0.009,42.939993,-88.000857
53130,8318536,16321,3.212,0.006,42.941231,-88.0495
53132,90111092,271705,34.792,0.105,42.883879,-88.011548
53137,83735771,32929,32.331,0.013,43.007883,-88.669078
53139,77640761,2246742,29.977,0.867,42.685512,-88.120797
53140,22372244,1739866,8.638,0.672,42.622309,-87.828803
53142,56044789,182880,21.639,0.071,42.518443,-87.982635
53143,10797452,510364,4.169,0.197,42.561312,-87.82993
53144,113291432,36103,43.742,0.014,42.622122,-87.920178
53146,47535366,724442,18.354,0.28,42.973705,-88.155385
53147,184232835,19539305,71.133,7.544,42.565922,-88.457346
53149,152239665,6804087,58.78,2.627,42.878091,-88.342099
53150,86631514,11127280,33.449,4.296,42.871356,-88.13432
53151,46014738,396857,17.766,0.153,42.974779,-88.098607
53153,10667913,137144,4.119,0.053,42.934471,-88.407089
53154,73816819,3040119,28.501,1.174,42.878693,-87.898676
53156,83471085,1255380,32.228,0.485,42.889865,-88.588838
53158,78653555,3823068,30.368,1.476,42.52436,-87.88553
53167,557978,64769,0.215,0.025,42.744549,-88.228216
53168,91124425,1993814,35.183,0.77,42.575072,-88.135698
53170,2669598,2096819,1.031,0.81,42.550836,-88.153803
53172,12428175,2229560,4.799,0.861,42.911998,-87.859664
53177,70651284,121359,27.279,0.047,42.704212,-87.932874
53178,80761012,2765877,31.182,1.068,43.029545,-88.596788
53179,27865255,3462452,10.759,1.337,42.513801,-88.130588
53181,36160074,4064470,13.961,1.569,42.512663,-88.243347
53182,147049007,164983,56.776,0.064,42.702391,-88.041279
53183,9225476,13890,3.562,0.005,43.005837,-88.370357
53184,75912335,191305,29.31,0.074,42.52624,-88.605447
53185,118925973,10707745,45.918,4.134,42.798205,-88.194451
53186,32524306,313880,12.558,0.121,43.022155,-88.204676
53188,71305503,949611,27.531,0.367,43.022273,-88.292435
53189,122627359,2607775,47.347,1.007,42.944059,-88.29098
53190,347822691,5265746,134.295,2.033,42.807771,-88.736201
53191,10044203,2186345,3.878,0.844,42.588193,-88.553354
53192,2808542,114734,1.084,0.044,42.50259,-88.184228
53195,841628,0,0.325,0,42.513993,-88.490181
53202,5468053,2654998,2.111,1.025,43.049579,-87.89252
53203,1158212,62387,0.447,0.024,43.038097,-87.916734
53204,8499274,224506,3.282,0.087,43.018587,-87.926053
53205,3658952,0,1.413,0,43.05346,-87.933805
53206,6971565,0,2.692,0,43.075126,-87.933676
53207,25445116,4195352,9.824,1.62,42.977392,-87.898851
53208,10107720,38422,3.903,0.015,43.047073,-87.967198
53209,28206127,177318,10.89,0.068,43.12778,-87.949473
53210,6592974,0,2.546,0,43.06884,-87.973768
53211,10148228,1886790,3.918,0.728,43.082414,-87.881444
53212,10499920,264212,4.054,0.102,43.073857,-87.908604
53213,10449994,0,4.035,0,43.048803,-88.001516
53214,18838021,14646,7.273,0.006,43.020327,-88.012871
53215,14663225,31918,5.662,0.012,42.999273,-87.943018
53216,12013388,0,4.638,0,43.086391,-87.976384
53217,36695133,6243452,14.168,2.411,43.158204,-87.913225
53218,15209306,17008,5.872,0.007,43.11372,-87.99298
53219,12812759,15790,4.947,0.006,42.995181,-87.993688
53220,14339892,0,5.537,0,42.965203,-87.991364
53221,23845981,37481,9.207,0.014,42.953909,-87.943306
53222,14343798,9179,5.538,0.004,43.083208,-88.036041
53223,26372523,178764,10.182,0.069,43.163455,-87.990496
53224,25437327,2425,9.821,0.001,43.16333,-88.039699
53225,17792260,13464,6.87,0.005,43.115154,-88.042944
53226,17812418,19752,6.877,0.008,43.048954,-88.042234
53227,13185485,30353,5.091,0.012,42.995814,-88.042017
53228,13468001,14778,5.2,0.006,42.969046,-88.043224
53233,4379228,0,1.691,0,43.036919,-87.933827
53235,6589709,1796308,2.544,0.694,42.973107,-87.867895
53295,606085,0,0.234,0,43.022478,-87.976072
53402,53036184,12762995,20.477,4.928,42.795888,-87.816532
53403,24695442,9716633,9.535,3.752,42.684188,-87.815533
53404,11538542,435909,4.455,0.168,42.754054,-87.811291
53405,16856257,310593,6.508,0.12,42.726918,-87.830175
53406,42928337,203618,16.575,0.079,42.734537,-87.864892
53501,168878,0,0.065,0,42.60621,-89.065499
53502,132599436,328309,51.197,0.127,42.730406,-89.438069
53503,146106994,3920187,56.412,1.514,43.142976,-89.957507
53504,236310658,2052068,91.24,0.792,42.703516,-89.860349
53505,47697270,2673,18.416,0.001,42.661074,-88.820897
53506,163949812,4783691,63.301,1.847,43.164826,-90.286429
53507,162986389,63154,62.929,0.024,42.984308,-89.913883
53508,179882477,1018970,69.453,0.393,42.866188,-89.575582
53510,108874205,249522,42.037,0.096,42.745356,-90.305238
53511,286197668,3570817,110.502,1.379,42.553995,-89.094444
53515,96023390,144676,37.075,0.056,43.115023,-89.739283
53516,215531580,55767,83.217,0.022,42.796952,-89.873505
53517,114755780,298,44.307,0,43.056983,-89.832329
53518,194108433,8466809,74.946,3.269,43.240989,-90.59513
53520,318338808,1919426,122.911,0.741,42.596822,-89.352736
53521,158596942,484669,61.235,0.187,42.838105,-89.400302
53522,100323253,365796,38.735,0.141,42.556909,-89.78349
53523,125544360,3215033,48.473,1.241,42.984371,-89.028857
53525,144624870,389089,55.84,0.15,42.544537,-88.858656
53526,21100013,0,8.147,0,42.974051,-90.343606
53527,93091871,82348,35.943,0.032,43.051357,-89.192257
53528,121167182,911419,46.783,0.352,43.1183,-89.638014
53529,94687860,638305,36.559,0.246,43.242578,-89.514652
53530,345724434,0,133.485,0,42.693829,-90.10589
53531,109605754,196315,42.319,0.076,43.062216,-89.102393
53532,140127368,815052,54.103,0.315,43.250204,-89.326329
53533,372661408,940385,143.885,0.363,42.996737,-90.162179
53534,210600432,8011548,81.313,3.093,42.860824,-89.09331
53536,244914040,1102056,94.562,0.426,42.761233,-89.267862
53537,2286966,0,0.883,0,42.672395,-89.210506
53538,256961653,24474056,99.213,9.449,42.920046,-88.85715
53540,3546448,0,1.369,0,43.229262,-90.284915
53541,160376845,0,61.922,0,42.56614,-90.029362
53543,205882184,860645,79.492,0.332,43.057568,-90.34546
53544,103599857,17224,40,0.007,42.87756,-89.905663
53545,64155315,1069388,24.771,0.413,42.738737,-89.040222
53546,214013449,990022,82.631,0.382,42.652244,-88.948166
53548,185008691,1976339,71.432,0.763,42.682985,-89.124673
53549,180985014,2581232,69.879,0.997,42.984505,-88.765614
53550,124109359,18544,47.919,0.007,42.552842,-89.49393
53551,109372479,6317758,42.229,2.439,43.081815,-88.91565
53553,22579553,0,8.718,0,42.907833,-90.302176
53554,121170670,13077,46.784,0.005,42.908663,-90.44068
53555,206539543,17800241,79.745,6.873,43.320142,-89.555808
53556,120540520,2638663,46.541,1.019,43.238115,-90.245515
53557,14609738,459096,5.641,0.177,43.338952,-88.797653
53558,44911323,2624650,17.34,1.013,42.99717,-89.275479
53559,164890198,1707465,63.664,0.659,43.165583,-89.081878
53560,152657974,2147739,58.942,0.829,43.192255,-89.737666
53561,93404300,9061442,36.064,3.499,43.39494,-89.638619
53562,82449280,447267,31.834,0.173,43.115976,-89.543636
53563,167364313,24111856,64.62,9.31,42.804493,-88.915995
53565,473638423,280095,182.873,0.108,42.833363,-90.165771
53566,399381013,37863,154.202,0.015,42.607782,-89.649858
53569,114360704,28604,44.155,0.011,42.989029,-90.438953
53570,186330580,41694,71.943,0.016,42.731054,-89.61958
53571,1051937,0,0.406,0,43.277997,-89.353226
53572,269518982,51217,104.062,0.02,42.961408,-89.733956
53573,282024483,1849845,108.89,0.714,43.187505,-90.459136
53574,107173085,0,41.38,0,42.816517,-89.65017
53575,141524495,1394780,54.643,0.539,42.933063,-89.390551
53576,81100181,165367,31.313,0.064,42.625684,-89.233172
53577,118953151,91837,45.928,0.035,43.311608,-90.064349
53578,127492311,2943297,49.225,1.136,43.327442,-89.775538
53579,110870996,1940230,42.808,0.749,43.295981,-88.867735
53580,53534641,0,20.67,0,42.859809,-90.378045
53581,616571511,278455,238.06,0.108,43.37246,-90.414095
53582,88614882,60787,34.214,0.023,43.018376,-89.978808
53583,197430474,9404201,76.228,3.631,43.250531,-89.80448
53585,70635597,0,27.273,0,42.529624,-88.715607
53586,260120295,0,100.433,0,42.573089,-90.226681
53587,149803214,91696,57.839,0.035,42.580307,-89.904145
53588,355321819,10317036,137.191,3.983,43.193739,-90.086262
53589,218259309,15824959,84.27,6.11,42.924555,-89.212885
53590,172970942,804244,66.784,0.311,43.200235,-89.205195
53593,186196458,645553,71.891,0.249,42.985198,-89.579337
53594,183047601,1540223,70.675,0.595,43.190831,-88.973798
53597,134208196,876093,51.818,0.338,43.183434,-89.457307
53598,8931317,88803,3.448,0.034,43.210294,-89.332532
53599,624263,33335,0.241,0.013,42.647308,-89.857206
53702,43101,0,0.017,0,43.060926,-88.230636
53703,4713532,76610,1.82,0.03,43.079575,-89.378389
53704,58053109,2068505,22.414,0.799,43.136269,-89.347319
53705,17049546,63468,6.583,0.025,43.074014,-89.460509
53706,1369088,3186,0.529,0.001,43.074271,-89.4093
53711,66085882,8985622,25.516,3.469,43.010993,-89.411184
53713,27017275,2509518,10.431,0.969,43.036054,-89.386887
53714,11936116,67491,4.609,0.026,43.100348,-89.311966
53715,3133143,503,1.21,0,43.06849,-89.401708
53716,17028549,160125,6.575,0.062,43.065163,-89.313783
53717,9448413,44280,3.648,0.017,43.067686,-89.521056
53718,51935006,66688,20.052,0.026,43.094031,-89.278466
53719,26174234,245621,10.106,0.095,43.045313,-89.515378
53726,1287129,0,0.497,0,43.069849,-89.422525
53792,52523,0,0.02,0,43.077533,-89.43066
53801,153209176,16964316,59.154,6.55,42.924819,-91.074574
53802,2465314,0,0.952,0,42.80579,-90.888563
53803,31769359,0,12.266,0,42.559514,-90.353641
53804,131117179,0,50.625,0,42.874928,-90.907869
53805,360282618,5219384,139.106,2.015,43.143298,-90.686927
53806,179763159,18388647,69.407,7.1,42.729852,-90.919845
53807,276232202,116740,106.654,0.045,42.616835,-90.472701
53808,2197130,0,0.848,0,42.62631,-90.593132
53809,262325745,0,101.285,0,42.993767,-90.633652
53810,95444945,3308385,36.852,1.277,42.820785,-91.001945
53811,125644067,6106999,48.511,2.358,42.537952,-90.506798
53813,382646241,28413,147.741,0.011,42.844234,-90.721223
53816,156269713,0,60.336,0,42.978845,-90.85438
53817,4036955,0,1.559,0,42.945082,-90.96768
53818,397525064,49176,153.485,0.019,42.7457,-90.492321
53820,232954996,38011508,89.944,14.676,42.699772,-90.701468
53821,268068778,15958640,103.502,6.162,43.049076,-91.057334
53825,79870360,0,30.838,0,42.91823,-90.590628
53826,185211193,2546601,71.51,0.983,43.113726,-90.924755
53827,87982844,1962296,33.97,0.758,43.045865,-90.820473
53901,367679058,23979201,141.962,9.258,43.56094,-89.483125
53910,159285755,1047994,61.501,0.405,43.886723,-89.807759
53911,92488199,819547,35.71,0.316,43.325821,-89.367495
53913,340559951,9914486,131.491,3.828,43.49284,-89.728705
53916,260209391,25946605,100.467,10.018,43.466797,-88.867753
53919,178158548,897774,68.787,0.347,43.733861,-88.776015
53920,20544527,3905224,7.932,1.508,43.666202,-89.595158
53922,118591003,1917667,45.788,0.74,43.52093,-88.715147
53923,200107012,1449984,77.262,0.56,43.574139,-89.138363
53924,181098220,245633,69.922,0.095,43.483411,-90.261729
53925,325118152,1937917,125.529,0.748,43.326711,-89.057123
53926,125370112,2070124,48.406,0.799,43.666882,-89.222839
53928,725604,878,0.28,0,43.427083,-89.156609
53929,207069583,136723,79.95,0.053,43.751417,-90.283608
53930,104381081,1261100,40.302,0.487,43.691693,-89.486834
53931,2190926,42172,0.846,0.016,43.743585,-88.861263
53932,96127650,1502086,37.115,0.58,43.422362,-89.055328
53933,96515132,15132816,37.265,5.843,43.584013,-88.875253
53934,311991687,20459004,120.461,7.899,43.988277,-89.820217
53935,2591801,28957,1.001,0.011,43.587632,-89.06555
53936,153496508,455826,59.265,0.176,43.868893,-89.707306
53937,133044891,523285,51.369,0.202,43.386917,-90.145434
53939,1413807,551672,0.546,0.213,43.690429,-89.130646
53941,180798033,4894468,69.807,1.89,43.570006,-90.161064
53943,126406465,356578,48.806,0.138,43.386819,-90.035254
53944,201042865,5135421,77.623,1.983,43.685886,-89.928668
53946,327342997,33783394,126.388,13.044,43.712453,-89.020812
53947,668069,0,0.258,0,43.746775,-89.139926
53948,381375358,8241775,147.25,3.182,43.776559,-90.040249
53949,439578263,15377276,169.722,5.937,43.783318,-89.336302
53950,267192198,9203254,103.163,3.553,43.901142,-90.137808
53951,189644686,1577251,73.222,0.609,43.387892,-89.876273
53952,245047934,2991388,94.614,1.155,43.783202,-89.597367
53953,6425486,0,2.481,0,43.772537,-89.468292
53954,205309453,7045730,79.27,2.72,43.551488,-89.313888
53955,191541888,14481772,73.955,5.591,43.406614,-89.416632
53956,203472010,2075905,78.561,0.802,43.542123,-89.017224
53959,286063586,2238093,110.45,0.864,43.533502,-89.999636
53960,234220016,5164224,90.433,1.994,43.426124,-89.235381
53961,62079989,966866,23.969,0.373,43.457619,-89.927555
53963,216994356,3895229,83.782,1.504,43.639467,-88.743298
53964,293193278,1926925,113.203,0.744,43.912582,-89.512502
53965,438393121,12495841,169.265,4.825,43.671422,-89.748134
53968,186577159,304056,72.038,0.117,43.646122,-90.22785
53969,2394591,353482,0.925,0.136,43.49323,-89.301804
54001,299874759,17390881,115.782,6.715,45.33433,-92.386607
54002,195763996,774048,75.585,0.299,44.963016,-92.369527
54003,75035722,180664,28.971,0.07,44.794472,-92.445729
54004,217656123,2170817,84.038,0.838,45.30222,-92.125177
54005,206147749,1117510,79.594,0.431,45.236119,-92.227501
54006,70418429,3393158,27.189,1.31,45.590697,-92.646689
54007,122193183,1065168,47.179,0.411,45.190329,-92.35294
54009,83484597,5779648,32.234,2.232,45.352521,-92.577819
54010,35434,0,0.014,0,44.734316,-92.465629
54011,266514236,545140,102.902,0.21,44.718295,-92.464636
54013,262820299,970579,101.475,0.375,45.08295,-92.228166
54014,112232666,9500472,43.333,3.668,44.648721,-92.572748
54015,97888255,115907,37.795,0.045,44.971881,-92.465001
54016,176615756,15199954,68.192,5.869,44.981117,-92.69486
54017,358346879,6879636,138.359,2.656,45.120051,-92.519801
54020,196033611,7004262,75.689,2.704,45.274846,-92.641761
54021,115347552,5300565,44.536,2.047,44.734174,-92.706319
54022,363487653,4287164,140.343,1.655,44.847472,-92.606877
54023,106978799,786752,41.305,0.304,44.981772,-92.554736
54024,218358788,7616063,84.309,2.941,45.5017,-92.640733
54025,125863696,4086240,48.596,1.578,45.143861,-92.680398
54026,71841385,5345882,27.738,2.064,45.227595,-92.534605
54027,77450669,3750,29.904,0.001,44.919366,-92.192828
54028,107208098,151380,41.393,0.058,44.955033,-92.283616
54082,35071843,1672193,13.541,0.646,45.06804,-92.749369
54101,137208203,90613,52.976,0.035,44.785785,-88.075082
54102,254757144,4778694,98.362,1.845,45.501305,-87.976929
54103,193293540,2045273,74.631,0.79,45.636739,-88.516348
54104,527181919,5919897,203.546,2.286,45.448633,-88.283014
54106,237271572,602090,91.611,0.232,44.485462,-88.456588
54107,190802541,909780,73.669,0.351,44.701043,-88.455663
54110,167289800,1751939,64.591,0.676,44.187689,-88.075127
54111,136596232,5139769,52.74,1.984,44.812344,-88.380546
54112,162605263,1382631,62.782,0.534,45.054734,-88.054619
54113,4488537,453075,1.733,0.175,44.261867,-88.309516
54114,635822871,25279329,245.493,9.76,45.245414,-88.108864
54115,325225555,5799517,125.57,2.239,44.397967,-88.09639
54119,242799353,2448211,93.745,0.945,45.607459,-88.159732
54120,253174434,2577821,97.751,0.995,45.803402,-88.569386
54121,677229690,15004931,261.48,5.793,45.865638,-88.326971
54123,1296916,2890,0.501,0.001,44.210985,-88.142645
54124,243823230,6278162,94.141,2.424,44.908023,-88.345233
54125,191866167,2832243,74.08,1.094,45.579147,-88.401615
54126,196867872,335324,76.011,0.129,44.291905,-88.050723
54127,218662,0,0.084,0,44.796395,-88.269602
54128,134238115,2660025,51.83,1.027,44.878776,-88.81109
54129,187437284,835578,72.37,0.323,44.13158,-88.194198
54130,206556518,2858852,79.752,1.104,44.311313,-88.24431
54135,208312514,8993523,80.43,3.472,44.927379,-88.607936
54136,5356791,404285,2.068,0.156,44.268219,-88.338535
54137,67760384,0,26.162,0,44.756813,-88.255012
54138,188923608,3841946,72.944,1.483,45.333606,-88.409689
54139,248066787,939560,95.779,0.363,44.956844,-88.075505
54140,8204308,533790,3.168,0.206,44.286515,-88.309229
54141,67413921,12641521,26.029,4.881,44.728584,-87.998318
54143,175560007,15925299,67.784,6.149,45.076169,-87.698833
54149,324476314,6186572,125.281,2.389,45.196478,-88.46238
54150,44368439,1078597,17.131,0.416,44.997641,-88.853758
54151,312468794,5528243,120.645,2.134,45.725441,-87.988217
54153,262054111,14464175,101.18,5.585,44.898083,-87.916035
54154,215817675,2436983,83.328,0.941,44.87369,-88.182068
54155,89014816,142244,34.369,0.055,44.527495,-88.200548
54156,353140718,4887472,136.348,1.887,45.628708,-88.024459
54157,229692580,7478885,88.685,2.888,45.040575,-87.821437
54159,163239036,919554,63.027,0.355,45.193358,-87.838864
54160,1158751,35842,0.447,0.014,44.118481,-88.101704
54161,322316854,10247248,124.447,3.956,45.122213,-88.162416
54162,295361323,247646,114.04,0.096,44.66254,-88.270904
54165,241904519,118990,93.4,0.046,44.51663,-88.322013
54166,365953513,28081648,141.295,10.842,44.778797,-88.634549
54169,8845620,149178,3.415,0.058,44.176686,-88.280739
54170,296162095,6846848,114.349,2.644,44.536096,-88.57693
54171,60022081,14378,23.175,0.006,44.715231,-88.096472
54173,36473792,617762,14.083,0.239,44.639281,-88.030636
54174,494829910,6900937,191.055,2.664,45.036912,-88.424393
54175,140501404,10970692,54.248,4.236,45.314602,-88.618326
54177,445342825,14321273,171.948,5.529,45.396619,-87.893793
54180,10655397,636240,4.114,0.246,44.325728,-88.175795
54201,193995329,5256361,74.902,2.029,44.624327,-87.495679
54202,107483845,5645399,41.5,2.18,45.087307,-87.140063
54204,123298707,40417,47.606,0.016,44.755492,-87.605295
54205,106805150,17898,41.238,0.007,44.596202,-87.632423
54207,2561063,1212,0.989,0,44.087627,-87.989005
54208,265068218,2571870,102.343,0.993,44.363565,-87.799595
54209,101995432,2191584,39.381,0.846,45.017946,-87.270394
54210,69091049,8675949,26.676,3.35,45.246247,-87.035915
54211,9185983,966,3.547,0,45.160359,-87.166369
54212,85272942,2251048,32.924,0.869,45.109775,-87.209029
54213,94962291,594564,36.665,0.23,44.695177,-87.528256
54214,737784,0,0.285,0,44.197537,-87.713043
54216,280496142,14840673,108.3,5.73,44.438598,-87.569911
54217,292336989,3020556,112.872,1.166,44.552207,-87.719966
54220,255450955,13761997,98.63,5.314,44.101825,-87.722752
54227,81076225,603390,31.304,0.233,44.280838,-87.810822
54228,104150291,615441,40.213,0.238,44.268999,-87.652873
54229,106287382,29435,41.038,0.011,44.560061,-87.815517
54230,284384193,2676367,109.801,1.033,44.159852,-87.915046
54232,1934002,55887,0.747,0.022,44.007088,-87.923943
54234,62257591,18873,24.038,0.007,45.181963,-87.10151
54235,497676078,36394503,192.154,14.052,44.840884,-87.372795
54241,171628115,15130158,66.266,5.842,44.215871,-87.594706
54245,105049991,1418149,40.56,0.548,44.030924,-87.898061
54246,65998144,270409,25.482,0.104,45.373209,-86.899374
54247,88087194,494042,34.011,0.191,44.199973,-87.790095
54301,16950401,1783839,6.545,0.689,44.480778,-88.016063
54302,24750583,671100,9.556,0.259,44.507653,-87.976828
54303,28322632,607109,10.935,0.234,44.538066,-88.048764
54304,30361860,1747962,11.723,0.675,44.49279,-88.067301
54307,210114,0,0.081,0,44.470428,-88.036639
54311,166023585,547271,64.102,0.211,44.480461,-87.892165
54313,154377150,3115082,59.605,1.203,44.583773,-88.115037
54401,215678445,5039470,83.274,1.946,44.963304,-89.704051
54403,346472219,2829976,133.774,1.093,45.018422,-89.525216
54405,77477296,13537,29.914,0.005,44.96753,-90.282268
54406,173709019,1439074,67.069,0.556,44.412217,-89.30493
54407,121696791,2917232,46.987,1.126,44.532182,-89.281795
54408,115225429,528523,44.489,0.204,45.025581,-89.323997
54409,549546648,3083354,212.181,1.19,45.1222,-89.170828
54410,171866739,40534,66.358,0.016,44.542287,-90.030459
54411,492537471,38895,190.17,0.015,45.06256,-90.033418
