GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  
37604,87484098,0,33.778,0,36.299581,-82.38319
37614,813559,0,0.314,0,36.301393,-82.37121
37615,94212732,3447392,36.376,1.331,36.402402,-82.457223
37616,116104785,135990,44.828,0.053,36.228473,-82.746798
37617,152525597,1926000,58.89,0.744,36.524578,-82.365576
37618,178562076,1954120,68.943,0.754,36.460339,-82.208744
37620,329897565,24726441,127.374,9.547,36.5496,-82.09405
37640,273613830,19770031,105.643,7.633,36.326824,-81.974686
37641,236767397,136102,91.416,0.053,36.196373,-82.667344
37642,151163352,2755245,58.364,1.064,36.530987,-82.7268
37643,333092117,1370232,128.608,0.529,36.377345,-82.137118
37645,15527533,0,5.995,0,36.562152,-82.662199
37650,256531656,1335459,99.047,0.516,36.094488,-82.448079
37656,79970358,0,30.877,0,36.398802,-82.629857
37657,95966580,0,37.053,0,36.017623,-82.560126
37658,145902043,5896088,56.333,2.276,36.249709,-82.118135
37659,333558133,1058203,128.788,0.409,36.280136,-82.491228
37660,171512931,2282638,66.222,0.881,36.526731,-82.571652
37663,69085779,3199120,26.674,1.235,36.461493,-82.488779
37664,84522188,957245,32.634,0.37,36.520428,-82.498988
37665,8049105,0,3.108,0,36.578779,-82.570554
37680,69362888,0,26.781,0,36.579284,-81.72543
37681,173918259,865215,67.15,0.334,36.258014,-82.6206
37682,448060,0,0.173,0,36.300986,-82.290892
37683,352001113,0,135.908,0,36.454743,-81.822037
37686,76467246,8061266,29.524,3.112,36.440209,-82.348811
37687,218396279,272770,84.323,0.105,36.179036,-82.092652
37688,140237316,0,54.146,0,36.545442,-81.882882
37690,59863798,205659,23.114,0.079,36.25012,-82.557584
37691,40430966,0,15.61,0,36.371668,-81.756695
37692,136376630,0,52.655,0,36.189822,-82.300829
37694,33701037,299995,13.012,0.116,36.383789,-82.278722
37701,27308999,28530,10.544,0.011,35.791708,-83.987267
37705,112707445,11464191,43.517,4.426,36.228674,-84.00869
37708,109430571,27928078,42.251,10.783,36.330526,-83.316318
37709,113496627,1485303,43.821,0.573,36.162997,-83.664552
37710,211711594,0,81.742,0,36.158632,-84.316134
37711,142108563,21434,54.868,0.008,36.28133,-83.045425
37713,84425598,1089726,32.597,0.421,36.081454,-83.134295
37714,204823569,2537988,79.083,0.98,36.260336,-84.292968
37715,69360838,0,26.78,0,36.554227,-83.960522
37716,218219056,6143181,84.255,2.372,36.097124,-84.175183
37719,1722867,0,0.665,0,36.022415,-84.429381
37721,127633905,30099,49.28,0.012,36.11842,-83.812584
37722,236910870,22036,91.472,0.009,35.814833,-83.202696
37723,142069909,48210,54.854,0.019,35.965822,-84.817612
37724,58865347,39923,22.728,0.015,36.54853,-83.710267
37725,246831593,49587951,95.302,19.146,35.996106,-83.399349
37726,252964815,111394,97.67,0.043,36.204182,-84.830473
37727,291687907,2276608,112.621,0.879,35.886937,-83.021497
37729,129450025,0,49.981,0,36.516651,-84.034443
37730,637388,0,0.246,0,36.547384,-83.975516
37731,124408461,1243879,48.034,0.48,36.548667,-83.009063
37732,1813439,0,0.7,0,36.327039,-84.606364
37733,11539487,0,4.455,0,36.354076,-84.711232
37737,68230020,3404732,26.344,1.315,35.761367,-84.120426
37738,543931822,0,210.013,0,35.670251,-83.474881
37742,128800866,7586152,49.73,2.929,35.675844,-84.179246
37743,571009384,3701510,220.468,1.429,36.068913,-82.856325
37745,301656142,116568,116.47,0.045,36.278033,-82.820602
37748,264796608,14662501,102.239,5.661,35.945607,-84.516324
37752,133553352,14153,51.565,0.005,36.560697,-83.538079
37753,77864167,0,30.064,0,35.823088,-83.100349
37754,98065206,145391,37.863,0.056,36.139185,-84.029761
37755,114748798,110605,44.305,0.043,36.402394,-84.526705
37756,255466173,0,98.636,0,36.304565,-84.419801
37757,72945276,8907470,28.164,3.439,36.299009,-84.137299
37760,103550649,7381721,39.981,2.85,36.108387,-83.457779
37762,35444173,205035,13.685,0.079,36.577304,-84.12617
37763,235886919,29532703,91.076,11.403,35.82023,-84.492265
37764,89802953,1365647,34.673,0.527,35.970355,-83.616165
37765,49930737,572067,19.278,0.221,36.572343,-83.058618
37766,396761307,27700038,153.19,10.695,36.399701,-84.080824
37769,74686777,2703290,28.837,1.044,36.218671,-84.153543
37770,308204505,0,118.998,0,36.153311,-84.663293
37771,125735490,3308897,48.547,1.278,35.840669,-84.32153
37772,101188318,15077319,39.069,5.821,35.79114,-84.218553
37774,226415431,18541843,87.419,7.159,35.729133,-84.358969
37777,85707363,10320022,33.092,3.985,35.826849,-84.054192
37779,98982594,0,38.217,0,36.215119,-83.756089
37801,180383697,6156966,69.647,2.377,35.66392,-84.094594
37803,252613582,533852,97.535,0.206,35.660842,-83.981389
37804,90142668,0,34.804,0,35.792057,-83.893154
37806,40402211,1312518,15.599,0.507,36.084693,-83.727986
37807,205327913,18098183,79.278,6.988,36.259656,-83.82599
37809,85632041,355661,33.063,0.137,36.156693,-83.038092
37810,86752945,253263,33.496,0.098,36.184537,-83.115497
37811,96831047,15449117,37.387,5.965,36.355516,-83.209759
37813,151244917,914194,58.396,0.353,36.175136,-83.257023
37814,115283600,23388167,44.511,9.03,36.233258,-83.337732
37818,118372196,544712,45.704,0.21,36.188787,-82.971084
37819,56658979,22869,21.876,0.009,36.568255,-84.205753
37820,169012832,1651261,65.256,0.638,36.085171,-83.566057
37821,325462444,17948840,125.662,6.93,35.97517,-83.195566
37825,224556136,9558889,86.702,3.691,36.412483,-83.695846
37826,142333812,0,54.955,0,35.558276,-84.589664
37828,8388330,0,3.239,0,36.197927,-84.069009
37829,144945560,526195,55.964,0.203,36.010201,-84.637685
37830,219593313,12348839,84.785,4.768,35.966483,-84.290549
37840,220771533,933,85.24,0,36.070257,-84.409108
37841,448780247,1498409,173.275,0.579,36.515951,-84.568667
37843,134532454,632882,51.943,0.244,36.010701,-83.048369
37845,2645154,0,1.021,0,36.09337,-84.439501
37846,191941062,17318,74.109,0.007,35.679251,-84.481817
37847,342221860,0,132.133,0,36.434173,-84.27895
37848,17513197,0,6.762,0,36.235745,-83.680106
37849,102060598,305655,39.406,0.118,36.054313,-84.046042
37851,867359,561,0.335,0,36.584059,-83.907579
37852,210693929,775679,81.349,0.299,36.329145,-84.589924
37853,40223984,758864,15.531,0.293,35.836719,-83.910713
37854,355422997,22047884,137.23,8.513,35.883735,-84.719008
37857,613512059,9087909,236.878,3.509,36.424289,-82.9414
37860,65960127,5261659,25.467,2.032,36.250537,-83.18381
37861,258862782,21317269,99.947,8.231,36.240743,-83.513713
37862,217584883,0,84.01,0,35.778007,-83.612571
37863,47571858,0,18.368,0,35.78596,-83.562198
37865,182976686,226662,70.648,0.088,35.851094,-83.734853
37866,136572173,28583239,52.731,11.036,36.342069,-83.856613
37869,350030639,820826,135.148,0.317,36.514752,-83.24497
37870,216011829,8977392,83.403,3.466,36.462895,-83.833801
37871,102967952,2145760,39.756,0.828,36.052084,-83.681021
37872,247547683,0,95.579,0,36.269532,-84.649496
37873,159617052,1885363,61.628,0.728,36.52627,-82.843047
37874,263287844,228208,101.656,0.088,35.59833,-84.456484
37876,488652538,39639276,188.67,15.305,35.865019,-83.481101
37877,66791948,6041595,25.789,2.333,36.151167,-83.406942
37878,97867437,3199659,37.787,1.235,35.620642,-83.894011
37879,451523201,8329553,174.334,3.216,36.473317,-83.513629
37880,183912468,37498996,71.009,14.478,35.685695,-84.677934
37881,184662145,2559023,71.298,0.988,36.406476,-83.342508
37882,413919732,280622,159.815,0.108,35.601218,-83.813078
37885,435649873,38529453,168.205,14.876,35.476426,-84.132339
37886,113625358,0,43.871,0,35.745588,-83.804718
37887,238195335,11093,91.968,0.004,36.091638,-84.580889
37888,141285730,3505618,54.551,1.354,36.310172,-83.608265
37890,87965547,15233758,33.964,5.882,36.085282,-83.298857
37891,83291045,2828320,32.159,1.092,36.29207,-83.138103
37892,195363176,29558,75.43,0.011,36.555696,-84.357644
37902,1206611,61952,0.466,0.024,35.963643,-83.92061
37909,18120191,0,6.996,0,35.947565,-84.021413
37912,28081437,0,10.842,0,36.007549,-83.984876
37914,103163863,3377215,39.832,1.304,35.983165,-83.795797
37915,4854110,223369,1.874,0.086,35.970813,-83.900432
37916,3860162,308927,1.49,0.119,35.95273,-83.934186
37917,25488992,0,9.841,0,36.001186,-83.913704
37918,90820404,6663,35.066,0.003,36.056122,-83.916946
37919,49069350,4495516,18.946,1.736,35.914748,-84.000169
37920,187767812,8330227,72.498,3.216,35.908752,-83.869153
37921,39618987,18069,15.297,0.007,35.979767,-84.002156
37922,70457507,19225375,27.204,7.423,35.860496,-84.100535
37923,29049615,37151,11.216,0.014,35.926395,-84.079528
37924,71520791,546435,27.614,0.211,36.027895,-83.803298
37931,74286245,1451492,28.682,0.56,35.976399,-84.125445
37932,74542644,4375104,28.781,1.689,35.917328,-84.198756
37934,45291922,724372,17.487,0.28,35.861354,-84.167748
37938,83746180,0,32.335,0,36.123935,-83.938615
38001,175603935,30454,67.801,0.012,35.81629,-89.159971
38002,301533744,1253261,116.423,0.484,35.286355,-89.700274
38004,68348472,81718,26.389,0.032,35.411517,-89.75991
38006,261530728,258677,100.978,0.1,35.693693,-89.089516
38007,5152198,0,1.989,0,36.159414,-89.426956
38008,383998797,969696,148.263,0.374,35.246459,-88.99718
38011,152626597,135024,58.929,0.052,35.462176,-89.711687
38012,699423906,1801483,270.049,0.696,35.610611,-89.273232
38015,112402593,3307668,43.399,1.277,35.556935,-89.823415
38016,49476997,113362,19.103,0.044,35.181507,-89.760052
38017,219573847,1618567,84.778,0.625,35.066971,-89.648939
38018,47811312,169846,18.46,0.066,35.13851,-89.760016
38019,357382918,370791,137.986,0.143,35.562373,-89.628878
38021,1363882,0,0.527,0,35.875848,-89.16475
38023,170861448,23137801,65.97,8.934,35.468284,-89.942438
38024,366394732,3079880,141.466,1.189,36.035542,-89.380814
38028,149756372,531791,57.821,0.205,35.183099,-89.6322
38029,135610,0,0.052,0,35.238741,-89.821895
38030,334562146,30546089,129.175,11.794,36.018136,-89.583626
38034,260520854,103075,100.588,0.04,35.911414,-89.236962
38036,1635483,0,0.631,0,35.32022,-89.625825
38037,128436988,2225,49.59,0.001,35.797359,-89.398895
38039,169688508,700133,65.517,0.27,35.063548,-89.15057
38040,281923749,553141,108.851,0.214,35.89239,-89.444872
38041,260346922,11914007,100.521,4.6,35.659774,-89.704347
38042,127947146,73292,49.401,0.028,35.14516,-89.137403
38044,107741277,160913,41.599,0.062,35.199316,-88.809933
38046,10590389,0,4.089,0,35.069904,-89.247931
38047,2495282,0,0.963,0,36.090531,-89.5034
38049,289012156,185367,111.588,0.072,35.390333,-89.53821
38050,5105096,0,1.971,0,35.829629,-89.23307
38052,325208556,2609314,125.564,1.007,35.090254,-88.917801
38053,456743277,29522641,176.35,11.399,35.346626,-89.951498
38054,932364,0,0.36,0,35.336356,-89.873398
38057,271521995,147914,104.835,0.057,35.052974,-89.368397
38058,68458794,77381,26.432,0.03,35.461347,-89.819262
38059,332293532,275879,128.299,0.107,36.105685,-89.248757
38060,114228895,218071,44.104,0.084,35.209347,-89.505468
38061,164787355,999387,63.625,0.386,35.06839,-88.770907
38063,790218970,79764270,305.105,30.797,35.764057,-89.640503
38066,158690943,336884,61.271,0.13,35.069561,-89.513696
38067,167154004,1132450,64.539,0.437,35.081609,-89.041788
38068,700307353,979167,270.39,0.378,35.265529,-89.345095
38069,340569275,328021,131.495,0.127,35.478016,-89.329954
38070,2704699,0,1.044,0,35.94356,-89.23701
38075,345782202,924881,133.507,0.357,35.379076,-89.136127
38076,61764376,89449,23.847,0.035,35.138706,-89.442078
38077,82632,0,0.032,0,36.328075,-89.474394
38079,274202325,71418545,105.87,27.575,36.427748,-89.462502
38080,364785848,28460080,140.845,10.988,36.207086,-89.519208
38103,6783156,3756962,2.619,1.451,35.15305,-90.054979
38104,13204170,0,5.098,0,35.132549,-90.003729
38105,4410306,20044,1.703,0.008,35.151235,-90.034758
38106,67161438,4241312,25.931,1.638,35.104184,-90.090048
38107,13986041,202139,5.4,0.078,35.170165,-90.023442
38108,18141061,1514252,7.004,0.585,35.176666,-89.967917
38109,174335629,7223125,67.311,2.789,35.037886,-90.154242
38111,25638527,26392,9.899,0.01,35.110521,-89.943501
38112,11647070,37057,4.497,0.014,35.147662,-89.976392
38114,19537121,0,7.543,0,35.096479,-89.985848
38115,22219449,21753,8.579,0.008,35.053329,-89.862806
38116,49234675,123528,19.01,0.048,35.033181,-90.011396
38117,24204140,0,9.345,0,35.11518,-89.905344
38118,80820354,161974,31.205,0.063,35.032631,-89.932532
38119,22889045,123214,8.838,0.048,35.079511,-89.845385
38120,24974279,47851,9.643,0.018,35.123633,-89.852645
38122,19532321,0,7.541,0,35.158933,-89.921214
38125,49423164,0,19.082,0,35.025913,-89.788637
38126,4705427,0,1.817,0,35.126968,-90.043659
38127,97342519,2053011,37.584,0.793,35.242751,-90.02679
38128,61206828,1094907,23.632,0.423,35.224574,-89.926689
38131,480154,0,0.185,0,35.066359,-89.992094
38132,1773590,0,0.685,0,35.073171,-89.99483
38133,32786189,0,12.659,0,35.212893,-89.794288
38134,48195328,29443,18.608,0.011,35.174957,-89.859879
38135,33129902,139497,12.792,0.054,35.238915,-89.848589
38138,30714035,0,11.859,0,35.084827,-89.799331
38139,22984373,178235,8.874,0.069,35.079657,-89.755097
38141,20210860,13318,7.803,0.005,35.016729,-89.858616
38152,133282,0,0.051,0,35.123648,-89.93139
38201,366955439,616548,141.682,0.238,36.123772,-88.530234
38220,101132202,143042,39.047,0.055,35.993575,-88.670909
38221,280883675,44921061,108.45,17.344,36.244754,-88.03501
38222,182631549,18581206,70.514,7.174,36.445536,-88.157903
38224,145146636,449391,56.041,0.174,36.387017,-88.492197
38225,285765199,1253271,110.335,0.484,36.31885,-88.67074
38226,60941271,19531,23.53,0.008,36.483883,-88.686637
38229,155577455,102533,60.069,0.04,36.22313,-88.606426
38230,222582024,292149,85.939,0.113,36.15523,-88.775865
38231,136848401,213359,52.837,0.082,36.213058,-88.426137
38232,132378179,5604928,51.112,2.164,36.35305,-89.332564
38233,246524891,912364,95.184,0.352,36.203444,-89.04908
38235,19564504,0,7.554,0,35.989374,-88.563893
38236,94591409,0,36.522,0,36.17192,-88.272476
38237,337568146,645531,130.336,0.249,36.357922,-88.837864
38240,225100254,479957,86.912,0.185,36.245091,-89.318119
38241,170539288,43276,65.846,0.017,36.427772,-88.591844
38242,477837978,2606247,184.494,1.006,36.306561,-88.330803
38251,231194537,174273,89.265,0.067,36.459873,-88.355843
38253,138115665,2459052,53.327,0.949,36.293824,-89.040359
38254,1752802,0,0.677,0,36.374904,-89.347404
38255,121772952,390326,47.017,0.151,36.240704,-88.85911
38256,151955569,59786474,58.67,23.084,36.308647,-88.131436
38257,141525598,128501,54.643,0.05,36.456475,-88.87706
38258,70639702,56699,27.274,0.022,36.032792,-88.619287
38259,72297070,376301,27.914,0.145,36.199152,-89.183658
38260,170244645,340942,65.732,0.132,36.360777,-89.200363
38261,482985341,17336622,186.482,6.694,36.42886,-89.113506
38301,427383358,617738,165.014,0.239,35.588164,-88.853395
38305,335070365,2518505,129.371,0.972,35.701654,-88.768058
38310,295389300,1367119,114.05,0.528,35.261735,-88.408628
38311,151351890,7783750,58.437,3.005,35.437098,-88.104204
38313,188233646,85513,72.677,0.033,35.610339,-88.619827
38315,288802078,133137,111.507,0.051,35.268316,-88.615654
38316,165201519,277557,63.785,0.107,36.069862,-88.816891
38317,93501201,100478,36.101,0.039,36.057937,-88.26381
38318,107107464,100835,41.354,0.039,35.947414,-88.242002
38320,382269680,13816893,147.595,5.335,36.051656,-88.1126
38321,247087186,757245,95.401,0.292,35.845504,-88.532266
38326,137892773,16347775,53.241,6.312,35.054654,-88.286151
38327,7963848,1638027,3.075,0.632,35.22441,-88.308574
38328,64696110,1654258,24.979,0.639,35.680535,-88.215686
38329,280523520,7074744,108.311,2.732,35.537576,-88.10779
38330,180374602,28657,69.643,0.011,36.070503,-89.034414
38332,139319406,0,53.792,0,35.419091,-88.426456
38333,63973990,28580532,24.7,11.035,36.128133,-87.954454
38334,122516680,84473,47.304,0.033,35.361066,-88.571549
38337,70045770,0,27.045,0,35.785275,-89.014026
38339,47865390,0,18.481,0,35.052272,-88.515023
38340,460546813,399698,177.818,0.154,35.401322,-88.68325
38341,355959682,18395586,137.437,7.103,35.877577,-88.083895
38342,89229404,45979,34.452,0.018,36.07174,-88.288871
38343,358841447,552291,138.549,0.213,35.827534,-88.926056
38344,418463177,295976,161.57,0.114,35.978164,-88.424138
38345,129507076,26227,50.003,0.01,35.597455,-88.506055
38347,10504314,0,4.056,0,35.477766,-88.4986
38348,131840614,60129,50.904,0.023,35.872744,-88.650963
38351,545742012,12947601,210.712,4.999,35.671107,-88.399953
38352,49452436,60522,19.094,0.023,35.529455,-88.533846
38355,97171460,102280,37.518,0.039,35.784009,-88.775061
38356,186818047,527865,72.131,0.204,35.438418,-88.89381
38357,159500577,21874,61.584,0.008,35.044826,-88.415338
38358,213900139,1242733,82.587,0.48,35.916675,-88.758664
38359,15121615,0,5.838,0,35.369853,-88.351362
38361,105127777,2854446,40.59,1.102,35.311301,-88.299924
38362,21582823,0,8.333,0,35.729072,-88.782978
38363,236807087,9904189,91.432,3.824,35.687479,-88.112201
38365,949209,222928,0.366,0.086,35.05425,-88.232127
38366,119400013,274606,46.101,0.106,35.479,-88.741273
38367,202221794,136981,78.078,0.053,35.053048,-88.623242
38368,139739343,35740,53.954,0.014,35.510913,-88.34813
38369,100398332,49836,38.764,0.019,36.131922,-88.942666
38370,50506479,720817,19.501,0.278,35.383879,-88.245206
38371,110554278,10352,42.685,0.004,35.424293,-88.295085
38372,824046395,24892106,318.166,9.611,35.165581,-88.149011
38374,114036590,0,44.03,0,35.50561,-88.230904
38375,296563341,424050,114.504,0.164,35.157812,-88.591697
38376,10687183,11329,4.126,0.004,35.099209,-88.368705
38379,76040269,0,29.359,0,35.164244,-88.433753
38380,105871486,7106225,40.877,2.744,35.780087,-88.038992
38381,143228598,78187,55.301,0.03,35.3572,-88.971358
38382,449984093,435056,173.74,0.168,35.968463,-88.984393
38387,90392850,353070,34.901,0.136,35.87292,-88.277462
38388,194325095,214867,75.029,0.083,35.78162,-88.319887
38390,69764013,0,26.936,0,35.840552,-88.37229
38391,159441936,51889,61.561,0.02,35.546572,-88.992177
38392,87679704,158622,33.853,0.061,35.456728,-89.044845
38401,778922251,5608204,300.744,2.165,35.629164,-87.021526
38425,275506795,7876652,106.374,3.041,35.412209,-87.943013
38449,147752389,157226,57.048,0.061,35.040439,-86.818172
38450,290390308,14724,112.12,0.006,35.183623,-87.792739
38451,209649042,36512,80.946,0.014,35.460534,-86.992239
38452,137568418,0,53.115,0,35.080354,-87.796308
38453,40479763,0,15.629,0,35.12136,-86.812108
38454,158367096,0,61.146,0,35.723195,-87.352102
38455,1386255,0,0.535,0,35.043543,-86.885707
38456,187902680,0,72.55,0,35.335477,-87.266379
38457,70437927,0,27.196,0,35.029325,-87.284446
38459,54443339,0,21.021,0,35.194281,-86.80545
38460,86398507,0,33.359,0,35.088664,-87.153186
38461,181336482,0,70.014,0,35.593001,-87.341971
38462,513482264,613324,198.257,0.237,35.528232,-87.562921
38463,293175909,233877,113.196,0.09,35.070595,-87.645115
38464,723624599,1842806,279.393,0.712,35.290794,-87.433722
38468,255168984,43321,98.521,0.017,35.135146,-87.291063
38469,175363631,62915,67.708,0.024,35.074665,-87.428629
38471,187114188,147081,72.245,0.057,35.083901,-87.932397
38472,257355445,0,99.365,0,35.37761,-87.038523
38473,65719407,1995,25.374,0.001,35.021246,-87.171674
38474,280936498,395869,108.47,0.153,35.517968,-87.226224
38475,162711052,0,62.823,0,35.253477,-88.016092
38476,108030420,0,41.711,0,35.841187,-87.213762
38477,243535447,193785,94.03,0.075,35.064923,-86.993081
38478,676574326,287508,261.227,0.111,35.232881,-87.005872
38481,30219596,0,11.668,0,35.031269,-87.492298
38482,111238236,11042,42.949,0.004,35.768825,-87.149896
38483,252714453,527102,97.574,0.204,35.440765,-87.333659
38485,701421788,39991,270.82,0.015,35.35648,-87.782137
38486,185115531,0,71.474,0,35.170567,-87.545112
38487,126242162,93923,48.742,0.036,35.718406,-87.233466
38488,152401858,134802,58.843,0.052,35.04196,-86.670916
38501,230838815,461375,89.127,0.178,36.226045,-85.533285
38504,123625043,0,47.732,0,36.395564,-84.724746
38505,344150,0,0.133,0,36.175064,-85.505075
38506,420719045,389509,162.441,0.15,36.187107,-85.433312
38541,132124795,23777567,51.014,9.181,36.538018,-85.335604
38542,8002521,0,3.09,0,36.317132,-85.202215
38543,122669990,604231,47.363,0.233,36.34663,-85.15047
38544,214748402,7630356,82.915,2.946,36.123588,-85.663143
38545,63929981,0,24.684,0,36.232094,-85.662826
38547,84905226,119487,32.782,0.046,36.155968,-86.006834
38548,69682839,312816,26.905,0.121,36.164152,-85.790513
38549,190586434,18379224,73.586,7.096,36.562126,-85.14909
38551,240393182,35482648,92.816,13.7,36.558038,-85.487154
38552,16397133,788206,6.331,0.304,36.217719,-85.81368
38553,124106568,0,47.918,0,36.201869,-85.006317
38554,83480287,0,32.232,0,36.24949,-85.161655
38555,251253292,954112,97.009,0.368,35.887881,-84.989016
38556,824687362,962235,318.414,0.372,36.406761,-84.918949
38558,58184178,1990915,22.465,0.769,36.009882,-84.866567
38559,50718604,871283,19.583,0.336,35.808437,-85.508014
38560,88026497,10041122,33.987,3.877,36.222894,-85.861781
38562,354874754,22723723,137.018,8.774,36.354002,-85.657669
38563,82099210,129039,31.699,0.05,36.214191,-86.023411
38564,73737226,4142735,28.47,1.6,36.275933,-85.735915
38565,27692048,0,10.692,0,36.262759,-85.009469
38567,56429180,234876,21.787,0.091,36.132338,-85.925827
38568,190566762,220119,73.578,0.085,36.438492,-85.473057
38569,40518359,5369979,15.644,2.073,36.092342,-85.863126
38570,276721835,227535,106.843,0.088,36.376276,-85.326452
38571,585689897,2404191,226.136,0.928,36.051604,-85.012804
38572,400650506,3604420,154.692,1.392,35.849059,-85.12896
38573,169306431,12066349,65.37,4.659,36.493416,-85.223882
38574,446935435,1763153,172.563,0.681,36.143643,-85.229289
38575,107130255,852507,41.363,0.329,36.555337,-85.636403
38577,195179712,18583,75.359,0.007,36.565976,-84.972395
38578,1130467,26956,0.436,0.01,35.981795,-85.198328
38579,42357412,818988,16.354,0.316,35.835867,-85.548177
38580,90490371,0,34.939,0,36.290013,-85.299934
38581,257397735,3260871,99.382,1.259,35.74104,-85.620827
38582,119567423,15214645,46.165,5.874,36.099444,-85.764549
38583,927658414,10845734,358.171,4.188,35.94454,-85.442214
38585,429453425,810026,165.813,0.313,35.618527,-85.485794
38587,78878853,3926262,30.455,1.516,35.864761,-85.613998
38588,238501211,1416074,92.086,0.547,36.446386,-85.730671
38589,79509962,0,30.699,0,36.285583,-85.077112
38601,248866370,23138428,96.088,8.934,34.492325,-89.443056
38603,336853933,1979321,130.06,0.764,34.838608,-89.148618
38606,684721948,19968304,264.373,7.71,34.303262,-89.952316
38610,246812313,865934,95.295,0.334,34.651787,-89.025549
38611,484458128,1499079,187.05,0.579,34.856225,-89.67601
38614,642278347,1907782,247.985,0.737,34.156569,-90.603549
38617,144911093,6478818,55.95,2.501,34.350729,-90.522226
38618,494454278,14449693,190.91,5.579,34.719451,-89.936872
38619,355944227,51512318,137.431,19.889,34.518142,-89.835541
38620,146497791,4897811,56.563,1.891,34.230138,-89.90251
38621,165253619,223773,63.805,0.086,34.447192,-90.170459
38622,3103852,0,1.198,0,34.171912,-90.138492
38623,29314882,121482,11.319,0.047,34.367662,-90.282849
38625,94885679,174718,36.636,0.067,34.612136,-88.826435
38626,417304121,14468465,161.122,5.586,34.517362,-90.414527
38627,115570829,110157,44.622,0.043,34.41783,-89.207944
38629,130998094,737904,50.579,0.285,34.862808,-89.009788
38630,7960643,0,3.074,0,34.278839,-90.685609
38631,11893696,45948,4.592,0.018,34.360976,-90.619981
38632,439679814,29924907,169.761,11.554,34.795717,-90.015431
38633,259318896,1468455,100.124,0.567,34.647337,-89.194971
38635,881457137,2576784,340.333,0.995,34.766909,-89.486327
38637,41683181,669600,16.094,0.259,34.952081,-90.049209
38639,17890337,0,6.907,0,34.303108,-90.432003
38641,189544320,20438227,73.183,7.891,34.914692,-90.188582
38642,215324139,521240,83.137,0.201,34.928904,-89.334667
38643,431881374,3441903,166.75,1.329,34.148487,-90.260865
38644,24121094,0,9.313,0,34.460809,-90.49353
38645,142899552,1934042,55.174,0.747,34.246494,-90.476523
38646,275120340,474513,106.225,0.183,34.289637,-90.314386
38647,147352406,196547,56.893,0.076,34.961423,-89.216526
38650,201986385,1033986,77.987,0.399,34.528102,-89.145451
38651,85404076,590367,32.975,0.228,34.895098,-90.002154
38652,402010411,1152827,155.217,0.445,34.483075,-88.996667
38654,245786193,749676,94.899,0.289,34.933929,-89.81628
38655,997425964,47851235,385.108,18.475,34.333217,-89.473309
38658,91832947,1436984,35.457,0.555,34.192669,-89.908188
38659,293992820,1970302,113.511,0.761,34.621505,-89.331511
38661,82280068,70877,31.769,0.027,34.896991,-89.561056
38663,512145041,2249157,197.74,0.868,34.734051,-88.882216
38664,238592835,20505385,92.121,7.917,34.811462,-90.329253
38665,165973932,413511,64.083,0.16,34.586548,-90.166135
38666,352578157,24236136,136.131,9.358,34.425884,-89.920273
38668,404157459,1097240,156.046,0.424,34.586066,-89.912171
38670,223888725,888572,86.444,0.343,34.416895,-90.288714
38671,57458001,578492,22.185,0.223,34.966282,-89.998152
38672,33845249,145838,13.068,0.056,34.9114,-89.927894
38673,68154338,96936,26.315,0.037,34.293442,-89.635398
38674,96007616,567116,37.069,0.219,34.86837,-88.892398
38676,548290181,42880044,211.696,16.556,34.66645,-90.383731
38677,1923537,0,0.743,0,34.365411,-89.53718
38680,56417317,421256,21.783,0.163,34.951674,-90.146147
38683,357888018,1301218,138.181,0.502,34.935207,-88.867369
38685,231534453,4301820,89.396,1.661,34.593013,-89.488458
38701,213971287,19307861,82.615,7.455,33.310738,-91.044262
38702,6294004,331989,2.43,0.128,33.535666,-91.180051
38703,427309356,33060684,164.985,12.765,33.475662,-91.052834
38704,2851627,0,1.101,0,33.007175,-91.021252
38720,127680141,7069193,49.298,2.729,34.106548,-90.780951
38721,307613123,3142964,118.77,1.214,32.989634,-90.746359
38722,82940963,924380,32.024,0.357,33.260304,-90.883939
38723,1329452,0,0.513,0,33.229662,-91.038367
38725,339756243,18002106,131.181,6.951,33.648757,-91.030947
38726,149322050,10814842,57.654,4.176,33.755796,-90.988708
38730,127707803,965759,49.308,0.373,33.682859,-90.790778
38731,15038787,12429183,5.807,4.799,33.0666,-91.046742
38732,205864735,3388012,79.485,1.308,33.758855,-90.725595
38736,160231926,1292589,61.866,0.499,33.64279,-90.537368
38737,336522190,1558891,129.932,0.602,33.863521,-90.524172
38738,41335908,33782,15.96,0.013,33.945099,-90.533141
38740,174335043,2307244,67.311,0.891,34.057678,-90.79876
38744,156569182,2655243,60.452,1.025,33.014154,-91.037148
38745,49515958,128566,19.118,0.05,32.972278,-90.992816
38746,166055498,8895739,64.114,3.435,33.961973,-90.909267
38748,701964091,30807671,271.03,11.895,33.151196,-90.902048
38749,763451,0,0.295,0,33.447423,-90.752367
38751,395587611,5237528,152.737,2.022,33.447392,-90.680525
38753,209377665,3589593,80.841,1.386,33.347339,-90.576284
38754,228754990,5682741,88.323,2.194,33.249452,-90.623293
38756,448488087,3968697,173.162,1.532,33.389797,-90.860225
38759,158962778,668358,61.376,0.258,33.825158,-90.730327
38760,14908942,0,5.756,0,33.458034,-90.989273
38761,131957058,6148755,50.949,2.374,33.430153,-90.484464
